Country,Country Code,Time,Time Code,"Core CPI,not seas.adj,,, [CORENS]","Core CPI,seas.adj,,, [CORESA]","CPI Price, % y-o-y, median weighted, seas. adj., [CPTOTSAXMZGY]","CPI Price, % y-o-y, not seas. adj.,, [CPTOTSAXNZGY]","CPI Price, seas. adj.,,, [CPTOTSAXN]","CPI Price,not seas.adj,,, [CPTOTNSXN]","Exchange rate, new LCU per USD extended backward, period average,, [DPANUSSPB]","Exchange rate, old LCU per USD extended forward, period average,, [DPANUSSPF]","Exports Merchandise, Customs, constant US$, millions, not seas. adj. [DXGSRMRCHNSKD]","Exports Merchandise, Customs, constant US$, millions, seas. adj. [DXGSRMRCHSAKD]","Exports Merchandise, Customs, current US$, millions, not seas. adj. [DXGSRMRCHNSCD]","Exports Merchandise, Customs, current US$, millions, seas. adj. [DXGSRMRCHSACD]","Exports Merchandise, Customs, Price, US$, not seas. adj. [DXGSRMRCHNSXD]","Exports Merchandise, Customs, Price, US$, seas. adj. [DXGSRMRCHSAXD]","GDP,constant 2010 LCU,millions,seas. adj., [NYGDPMKTPSAKN]","GDP,constant 2010 US$,millions,seas. adj., [NYGDPMKTPSAKD]","GDP,current LCU,millions,seas. adj., [NYGDPMKTPSACN]","GDP,current US$,millions,seas. adj., [NYGDPMKTPSACD]","Imports Merchandise, Customs, constant US$, millions, not seas. adj. [DMGSRMRCHNSKD]","Imports Merchandise, Customs, constant US$, millions, seas. adj. [DMGSRMRCHSAKD]","Imports Merchandise, Customs, current US$, millions, not seas. adj. [DMGSRMRCHNSCD]","Imports Merchandise, Customs, current US$, millions, seas. adj. [DMGSRMRCHSACD]","Imports Merchandise, Customs, Price, US$, not seas. adj. [DMGSRMRCHNSXD]","Imports Merchandise, Customs, Price, US$, seas. adj. [DMGSRMRCHSAXD]","Industrial Production, constant US$, seas. adj.,, [IPTOTSAKD]","Industrial Production, constant US$,,, [IPTOTNSKD]","J.P. Morgan Emerging Markets Bond Index(EMBI+),,,, [EMBIGI]","J.P. Morgan Emerging Markets Bond Spread (EMBI+),,,, [EMBIG]","Months Import Cover of Foreign Reserves,,,, [IMPCOV]","Nominal Effecive Exchange Rate,,,, [NEER]","Official exchange rate, LCU per USD, period average,, [DPANUSLCU]","Real Effective Exchange Rate,,,, [REER]","Retail Sales Volume,Index,,, [RETSALESSA]","Stock Markets, LCU,,, [DSTKMKTXN]","Stock Markets, US$,,, [DSTKMKTXD]","Terms of Trade,,,, [TOT]","Total Reserves,,,, [TOTRESV]","Unemployment rate,Percent,,, [UNEMPSA_]"
Australia,AUS,1987M01,1987M01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.88,..,71.7306336203,..,..,..,..,..,..
Australia,AUS,1987M02,1987M02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.12,..,72.200637772,..,..,..,..,..,..
Australia,AUS,1987M03,1987M03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.66,..,73.9906535838,..,..,..,..,..,..
Australia,AUS,1987M04,1987M04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.74,..,75.13066365388,..,..,..,..,..,..
Australia,AUS,1987M05,1987M05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.77,..,75.09066330055,..,..,..,..,..,..
Australia,AUS,1987M06,1987M06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.04,..,76.50067575565,..,..,..,..,..,..
Australia,AUS,1987M07,1987M07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.12,..,76.67067725733,..,..,..,..,..,..
Australia,AUS,1987M08,1987M08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.97,..,76.54067610899,..,..,..,..,..,..
Australia,AUS,1987M09,1987M09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.57,..,77.33068308738,..,..,..,..,..,..
Australia,AUS,1987M10,1987M10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.32,..,75.94067080894,..,..,..,..,..,..
Australia,AUS,1987M11,1987M11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.06,..,70.87062602357,..,..,..,..,..,..
Australia,AUS,1987M12,1987M12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.85,..,71.87063485698,..,..,..,..,..,..
Australia,AUS,1988M01,1988M01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.12,..,72.39063945035,..,..,..,..,..,..
Australia,AUS,1988M02,1988M02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.08,..,73.63065040377,..,..,..,..,..,..
Australia,AUS,1988M03,1988M03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.19,..,74.92066179887,..,..,..,..,..,..
Australia,AUS,1988M04,1988M04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.24,..,76.15067266396,..,..,..,..,..,..
Australia,AUS,1988M05,1988M05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.16,..,79.61070322755,..,..,..,..,..,..
Australia,AUS,1988M06,1988M06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.07,..,84.13074315455,..,..,..,..,..,..
Australia,AUS,1988M07,1988M07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.42,..,85.56075578632,..,..,..,..,..,..
Australia,AUS,1988M08,1988M08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74,..,87.19077018477,..,..,..,..,..,..
Australia,AUS,1988M09,1988M09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.3,..,86.2007614397,..,..,..,..,..,..
Australia,AUS,1988M10,1988M10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.69,..,86.50076408972,..,..,..,..,..,..
Australia,AUS,1988M11,1988M11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.79,..,88.77078414156,..,..,..,..,..,..
Australia,AUS,1988M12,1988M12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.95,..,89.71079244496,..,..,..,..,..,..
Australia,AUS,1989M01,1989M01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.87,..,92.60081797351,..,..,..,..,..,..
Australia,AUS,1989M02,1989M02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.17,..,91.55080869843,..,..,..,..,..,..
Australia,AUS,1989M03,1989M03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.01,..,88.21077919485,..,..,..,..,..,..
Australia,AUS,1989M04,1989M04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.22,..,87.31077124478,..,..,..,..,..,..
Australia,AUS,1989M05,1989M05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.07,..,86.01075976135,..,..,..,..,..,..
Australia,AUS,1989M06,1989M06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.11,..,85.96075931968,..,..,..,..,..,..
Australia,AUS,1989M07,1989M07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.34,..,84.98075066294,..,..,..,..,..,..
Australia,AUS,1989M08,1989M08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.43,..,86.19076135137,..,..,..,..,..,..
Australia,AUS,1989M09,1989M09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.68,..,88.4307811382,..,..,..,..,..,..
Australia,AUS,1989M10,1989M10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.31,..,87.50077292313,..,..,..,..,..,..
Australia,AUS,1989M11,1989M11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.5,..,88.5207819332,..,..,..,..,..,..
Australia,AUS,1989M12,1989M12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.61,..,88.12077839984,..,..,..,..,..,..
Australia,AUS,1990M01,1990M01,..,..,..,..,..,..,1.27569576061,1.27569576061,..,..,2878,3227.65407457682,..,..,..,..,..,..,..,..,3605.09154456863,3686.89246258961,..,..,..,..,..,..,..,77.44,1.27569576061,87.02934351467,..,34.64405798424,29.75821690023,..,16794.4629449,6.21329622865
Australia,AUS,1990M02,1990M02,..,..,..,..,..,..,1.31402678696,1.31402678696,..,..,2995,3291.261722327,..,..,..,..,..,..,..,..,2976.34723950025,3317.99022997695,..,..,..,..,..,..,..,75.71,1.31402678696,84.69934234967,..,33.47784336492,27.88928820523,..,16580.246074,6.40621853956
Australia,AUS,1990M03,1990M03,..,..,..,..,..,..,1.32012765578,1.32012765578,..,..,3430,3293.75550242706,..,..,..,..,..,..,..,..,3177.72298886938,3152.61692877071,..,..,..,..,..,..,..,76.92,1.32012765578,85.45934272967,..,32.31621186656,26.79567386657,..,15887.646102,6.22647967281
Australia,AUS,1990M04,1990M04,..,..,..,..,..,..,1.30693404469,1.30693404469,..,..,3091,3181.07626689318,..,..,..,..,..,..,..,..,3024.63618272175,3192.61179873608,..,..,..,..,..,..,..,78.28,1.30693404469,86.98934349467,..,30.72193668811,25.7259270032,..,15425.9239357,6.34844450502
Australia,AUS,1990M05,1990M05,..,..,..,..,..,..,1.3106972639,1.3106972639,..,..,3283,3121.30088512963,..,..,..,..,..,..,..,..,3215.84557785142,3345.11422174456,..,..,..,..,..,..,..,77.24,1.3106972639,85.85934292967,..,30.44513079322,25.42731881659,..,17209.37578,6.5288405575
Australia,AUS,1990M06,1990M06,..,..,..,..,..,..,1.28185446958,1.28185446958,..,..,3231,3270.59423961311,..,..,..,..,..,..,..,..,2887.22322840015,3112.39672877469,..,..,..,..,..,..,..,79.16,1.28185446958,87.80934390467,..,31.03585821269,26.51778192774,..,17257.7136332,6.59752554059
Australia,AUS,1990M07,1990M07,..,..,..,..,..,..,1.26211677315,1.26211677315,..,..,3377,3327.4865413355,..,..,..,..,..,..,..,..,3345.17383004918,3125.66118008985,..,..,..,..,..,..,..,79.26,1.26211677315,87.65934382967,..,32.51021759397,28.19373485161,..,17654.7317896,6.92641922406
Australia,AUS,1990M08,1990M08,..,..,..,..,..,..,1.23504668773,1.23504668773,..,..,3428,3396.19543198121,..,..,..,..,..,..,..,..,3400.68115783605,3257.2354184945,..,..,..,..,..,..,..,79.39,1.23504668773,87.32934366467,..,31.68089747966,28.07514267859,..,17779.790962,7.24692694326
Australia,AUS,1990M09,1990M09,..,..,..,..,..,..,1.21145475602,1.21145475602,..,..,3410,3412.94279030911,..,..,..,..,..,..,..,..,3226.69912397479,3131.34908377861,..,..,..,..,..,..,..,80.11,1.21145475602,88.11934405967,..,30.01130227913,27.1126908007,..,18415.6268776,7.38619076025
Australia,AUS,1990M10,1990M10,..,..,..,..,..,..,1.24728440368,1.24728440368,..,..,3668,3451.82640787387,..,..,..,..,..,..,..,..,3716.07308352528,3303.59332919883,..,..,..,..,..,..,..,76.34,1.24728440368,84.02934201467,..,27.97520719021,24.57547142037,..,18617.5759826,7.58364727429
Australia,AUS,1990M11,1990M11,..,..,..,..,..,..,1.29267993112,1.29267993112,..,..,3393,3337.38735908363,..,..,..,..,..,..,..,..,3456.38536844681,3230.77966104642,..,..,..,..,..,..,..,73.4,1.29267993112,81.10934055467,..,27.57003705177,23.34329223115,..,18574.6613242,7.83228673309
Australia,AUS,1990M12,1990M12,..,..,..,..,..,..,1.29713711897,1.29713711897,..,..,3546,3403.04677698178,..,..,..,..,..,..,..,..,2929.5283778502,3101.46021328858,..,..,..,..,..,..,..,74.16,1.29713711897,81.52934076467,..,26.85973134798,22.64067655311,..,19328.3546036,8.02329107239
Australia,AUS,1991M01,1991M01,..,..,..,..,..,..,1.28095192317,1.28095192317,5502.34588936832,6341.56307706983,3115,3496.4619609172,0.56612217091,0.55135649026,..,..,..,..,4434.09782087268,4830.60505472643,3538.77449888218,3779.4143329617,0.79808218985,0.78238942951,..,-11481557053.2001,..,..,5.0399713115,75.73391088512,1.28095192317,82.70543526299,..,25.9111244631,22.14728781773,0.70935321965,19048.1398124,8.44012979348
Australia,AUS,1991M02,1991M02,..,..,..,..,..,..,1.27342416092,1.27342416092,5708.85176623461,6454.62647858965,3110,3425.46811782912,0.54476804222,0.53069966623,..,..,..,..,3908.63072176478,4537.46526065434,3046.11779723978,3509.74763008802,0.77933118119,0.77350402228,..,-11481557053.2001,..,..,5.42564943313,75.20740339327,1.27342416092,81.69325330565,..,28.21570681195,24.25351215819,0.6990199486,19042.6602396,8.57226211026
Australia,AUS,1991M03,1991M03,..,..,..,..,..,..,1.29434323164,1.29434323164,6890.40190924342,6814.95212628057,3639,3507.10257884723,0.52812594213,0.51461881373,..,..,..,..,3744.3797846633,3546.12241343446,2863.22816807391,2717.29962525302,0.76467354615,0.76627349777,..,-11481557053.2001,..,..,6.72918051895,76.92847524282,1.29434323164,83.35193135958,..,29.31462069973,24.78073095948,0.69065543694,18285.1997024,9.19377705306
Australia,AUS,1991M04,1991M04,..,..,..,..,..,..,1.28127448008,1.28127448008,6524.65506103193,6840.55264485093,3368,3441.57734335754,0.51619587066,0.50311393275,..,..,..,..,4082.91692552289,4276.39217003063,3078.96556228431,3253.04235499568,0.75410928472,0.76069785596,..,-24050612435.3687,..,..,5.67437717967,79.33310877701,1.28127448008,85.87626013894,..,30.53005956972,26.09264661359,0.68451069509,18458.9893037,9.97241952498
Australia,AUS,1991M05,1991M05,..,..,..,..,..,..,1.29273205918,1.29273205918,7145.69437278583,6898.21121502392,3637,3422.7890924768,0.5089778278,0.4961850233,..,..,..,..,4188.32512411039,4327.29827504595,3131.35268150952,3274.80022587333,0.74763839691,0.75677709687,..,-24050612435.3687,..,..,5.8398824885,79.37243865965,1.29273205918,85.60622066515,..,31.43201323323,26.60447080295,0.68078074897,19124.4484924,9.5635149693
Australia,AUS,1991M06,1991M06,..,..,..,..,..,..,1.31476159641,1.31476159641,6717.05691996151,6958.58825867967,3402,3436.37415107377,0.50647181355,0.49383208538,..,..,..,..,3640.38882669676,3707.22219887512,2713.03939036454,2797.14074588675,0.7452608827,0.75451122049,..,-24050612435.3687,..,..,6.6024913921,79.3144892003,1.31476159641,85.26015974596,..,30.95243894848,25.78058724496,0.67958996012,18468.0976972,9.27320331205
Australia,AUS,1991M07,1991M07,..,..,..,..,..,..,1.29452185491,1.29452185491,6700.31645559796,6755.25621805615,3466,3404.77367475568,0.51728900015,0.50401843614,..,..,..,..,4519.67600041528,4237.08762245482,3401.25582531498,3204.79577603689,0.7525441702,0.75636759529,..,-19863036527.1312,..,..,5.79750100737,80.42867876091,1.29452185491,86.07637493364,..,31.82926460463,26.91473939424,0.68738689453,18579.80674,9.84247966449
Australia,AUS,1991M08,1991M08,..,..,..,..,..,..,1.27582378782,1.27582378782,6999.53520371,7197.76884311071,3624,3633.75727615503,0.51774866395,0.5048449534,..,..,..,..,4198.71993319106,3974.08635413342,3166.58149705169,3002.66449280352,0.75417783216,0.75556095797,..,-19863036527.1312,..,..,6.14317295089,80.86456359866,1.27582378782,86.31989662791,..,31.9993514279,27.45254314392,0.68650740167,18445.8872928,9.82080485652
Australia,AUS,1991M09,1991M09,..,..,..,..,..,..,1.26025851116,1.26025851116,6709.10958216896,6923.27352280892,3465,3491.23343935739,0.51646197719,0.50427495431,..,..,..,..,4429.79499189619,4312.07233281547,3347.72585357007,3253.71159462772,0.75572929666,0.75455867701,..,-19863036527.1312,..,..,5.85827152335,80.969752416,1.26025851116,86.42946381464,..,32.12334145665,27.90025281732,0.68339546908,19061.12598,10.11010033769
Australia,AUS,1991M10,1991M10,..,..,..,..,..,..,1.26165589928,1.26165589928,7226.63621349571,6972.40087952081,3688,3490.88399678292,0.51033425387,0.50067172802,..,..,..,..,4919.79439124993,4553.99468830076,3736.35949602928,3430.20789153191,0.75945439969,0.75323054292,..,-12627394124.0379,..,..,5.55137291072,80.95430844882,1.26165589928,85.96421248879,..,33.07299070887,28.69009450148,0.67197484678,19042.3631672,10.02717558243
Australia,AUS,1991M11,1991M11,..,..,..,..,..,..,1.27174299279,1.27174299279,7190.73328803101,7142.77210603677,3652,3560.93067302124,0.50787588049,0.49853622937,..,..,..,..,4800.90400191786,4549.78823523213,3644.60431570999,3421.14334132237,0.7591495923,0.75193463178,..,-12627394124.0379,..,..,5.68114971403,79.26820480661,1.27174299279,83.66889066908,..,34.0794801694,29.33026353507,0.66900632713,19436.0275152,10.14509436394
Australia,AUS,1991M12,1991M12,..,..,..,..,..,..,1.29740140077,1.29740140077,7245.17138764274,7101.32459362787,3666,3523.90271282144,0.50599217104,0.49623174752,..,..,..,..,4054.06258313555,4227.11831743606,3069.21204003168,3172.62448508087,0.75707071045,0.7505407341,..,-12627394124.0379,..,..,6.09535247072,77.10510152325,1.29740140077,81.07269780911,..,32.76018111794,27.67489422956,0.66835523295,19338.2644938,10.40867899752
Australia,AUS,1992M01,1992M01,..,..,..,..,..,..,1.33461402136,1.33461402136,6168.0644467982,7092.63797279688,3110,3487.6692316559,0.50421003652,0.49173089689,..,..,..,..,4054.96509161575,4328.58577088402,3036.83307319002,3235.15930983013,0.74891719277,0.74739406381,753745650.380699,1082613264.41842,..,..,5.42177592751,74.74649077682,1.33461402136,78.30061396683,..,33.93921725634,27.83111221972,0.67325205162,17540.3088677,10.39715997812
Australia,AUS,1992M02,1992M02,..,..,..,..,..,..,1.32972225314,1.32972225314,6353.3275173093,7177.59858732235,3201,3521.39437778423,0.50383047171,0.4906089878,..,..,..,..,3951.00677798296,4554.3107503845,2949.48812861168,3402.27636161301,0.74651558308,0.74704528261,1744640325.66945,1082613264.41842,..,..,4.82174658329,76.29441413674,1.32972225314,79.52564832072,..,33.23923969438,27.36127579286,0.67490951714,16404.914422,10.37198951557
Australia,AUS,1992M03,1992M03,..,..,..,..,..,..,1.31695011004,1.31695011004,7214.79282195099,7122.9740819319,3639,3496.23087334479,0.5043803876,0.4908386347,..,..,..,..,4423.18198245477,4179.26419116287,3297.77109010535,3125.41927954757,0.74556531999,0.74783960443,1622220327.50393,1082613264.41842,..,..,5.2401491906,78.64753502656,1.31695011004,81.4391975727,..,32.73563822471,27.20683767565,0.67650730805,16377.663308,10.43447976752
Australia,AUS,1992M04,1992M04,..,..,..,..,..,..,1.31065970893,1.31065970893,6900.88196351172,7239.56451744806,3510,3588.9340810377,0.5086306386,0.49573894568,..,..,..,..,4237.06767989969,4467.92396806058,3165.58140280822,3359.62320737164,0.74711608168,0.7519427885,9653468649.15285,7491969027.01435,..,..,4.83933393588,79.11119136929,1.31065970893,81.36838082904,..,32.6517810021,27.24733879562,0.68079198276,16258.3385992,10.57091845615
Australia,AUS,1992M05,1992M05,..,..,..,..,..,..,1.32151554527,1.32151554527,7310.96735874177,7054.80840796978,3721,3500.47157998723,0.50896137507,0.49618237343,..,..,..,..,4109.76092095874,4227.33173702576,3075.25705206025,3184.86749046327,0.74828125314,0.75339899695,10196852309.1597,7491969027.01435,..,..,5.10360001999,77.72999190561,1.32151554527,79.49105644805,..,34.39810814158,28.49027834216,0.68017389575,16254.289788,10.70277473196
Australia,AUS,1992M06,1992M06,..,..,..,..,..,..,1.32291011279,1.32291011279,7055.09436346097,7323.09735356512,3585,3628.50705251553,0.50814345143,0.49548802608,..,..,..,..,4491.45492632899,4597.33017284465,3369.08755698609,3468.1063012555,0.75011051257,0.754373989,10082427944.1325,7491969027.01435,..,..,4.80134615452,76.60357847407,1.32291011279,77.97799984223,..,33.99524406239,28.11571428431,0.6774247833,16651.578853,10.81122996985
Australia,AUS,1992M07,1992M07,..,..,..,..,..,..,1.34181921289,1.34181921289,7177.85800391054,7233.11015768767,3632,3566.64697410585,0.50600053637,0.49310004913,..,..,..,..,5263.4508722083,4974.87640050988,3980.41699558666,3764.32089627271,0.75623713268,0.75666621504,3767458836.53662,5018763432.42865,..,..,4.55409796784,74.2290515676,1.34181921289,75.31135425705,..,33.55645826619,27.37230984508,0.66910300289,17143.086144,11.02960798587
Australia,AUS,1992M08,1992M08,..,..,..,..,..,..,1.37946336033,1.37946336033,6812.88368856711,7004.8796113717,3427,3436.22297588,0.50301754098,0.49054704242,..,..,..,..,4330.3397465106,4104.71143826034,3276.63650227083,3100.41143004449,0.75666961349,0.75532993651,3553812911.61378,5018763432.42865,..,..,5.03835261031,72.04479516034,1.37946336033,72.81202429017,..,32.23764789488,25.58863159035,0.6647783022,15620.9660216,10.74626912415
Australia,AUS,1992M09,1992M09,..,..,..,..,..,..,1.3839328485,1.3839328485,7582.89076610378,7835.4429424059,3784,3818.00097572861,0.49901813394,0.48727315147,..,..,..,..,4957.28714774868,4855.99923923086,3742.95617422432,3652.50588777186,0.75504122773,0.75216360379,2865913086.90359,5018763432.42865,..,..,4.21263645924,71.98240756904,1.3839328485,72.3956759091,..,31.08485985208,24.58771174941,0.66091508069,15386.6794704,10.69840625112
Australia,AUS,1992M10,1992M10,..,..,..,..,..,..,1.3979214545,1.3979214545,7665.28344990179,7420.40576271394,3766,3575.6871687575,0.49130603253,0.48187218908,..,..,..,..,5198.17133891881,4820.23500230489,3885.05375786966,3577.14373312236,0.74738855351,0.74210982066,7370355243.19232,11048291047.7801,..,..,3.88265952341,72.77964788803,1.3979214545,72.88255527705,..,29.76384446769,23.30971189095,0.65736360321,13888.831182,11.05339277543
Australia,AUS,1992M11,1992M11,..,..,..,..,..,..,1.44904826365,1.44904826365,7500.57437979374,7457.99640590846,3655,3566.49718745819,0.48729601427,0.47821117004,..,..,..,..,4794.35489982005,4547.86290248967,3569.92940109769,3361.21826325242,0.744611001,0.73907642673,9032171244.0157,11048291047.7801,..,..,4.05799991043,72.72000398817,1.44904826365,72.56024227189,..,29.06459128283,21.95463528516,0.65443031813,13639.8234112,11.06805542719
Australia,AUS,1992M12,1992M12,..,..,..,..,..,..,1.44729030726,1.44729030726,7807.27657986119,7654.69659268576,3781,3635.09222607462,0.48429179642,0.47488390716,..,..,..,..,4535.01933304147,4733.31058606071,3368.3636071754,3493.21173440847,0.74274514832,0.73800602578,21258315908.8809,11048291047.7801,..,..,3.96400934235,73.1266082994,1.44729030726,72.82696479884,..,30.79397814939,23.28511543475,0.65202956561,13847.12395,11.11666700582
Australia,AUS,1993M01,1993M01,..,..,..,..,..,..,1.48208026259,1.48208026259,6551.31993570996,7516.94292639016,3173,3552.19049720862,0.48432988026,0.47255786455,..,..,..,..,3902.44366765008,4153.76535045578,2889.85698555769,3070.27314451883,0.74052497145,0.73915420961,19255948155.1955,26266863160.0431,..,..,4.20351021975,72.48605141204,1.48208026259,71.87845589133,..,31.37340012937,23.1453276114,0.6540358515,12905.9245404,10.85827419178
Australia,AUS,1993M02,1993M02,..,..,..,..,..,..,1.46331083172,1.46331083172,6681.0584112237,7519.9240846885,3219,3529.83368503258,0.48180988728,0.46939751589,..,..,..,..,4082.23258932737,4692.04209219168,3026.69802203781,3480.64175349362,0.74143203647,0.74181810076,39412250121.1339,26266863160.0431,..,..,3.50629691428,73.80952868698,1.46331083172,73.02193603248,..,32.54868776101,24.3535978392,0.64983688805,12204.16344,10.91983319658
Australia,AUS,1993M03,1993M03,..,..,..,..,..,..,1.41134266869,1.41134266869,7498.40760010856,7369.16323775592,3590,3434.54830744703,0.47876831875,0.46607032531,..,..,..,..,5296.47267755842,4992.95134958351,3941.63665806508,3726.00637655032,0.74420031935,0.74625329102,36474718513.6252,26266863160.0431,..,..,3.57907778042,76.36507672139,1.41134266869,75.19205068889,..,34.00254338936,26.37128451435,0.64333258976,13335.666632,10.82041676366
Australia,AUS,1993M04,1993M04,..,..,..,..,..,..,1.40444647657,1.40444647657,7224.75523506379,7587.67911759267,3424,3503.08611482215,0.47392609003,0.46168084608,..,..,..,..,4535.35583855256,4786.72729054203,3421.27669523087,3637.12352433051,0.75435683925,0.75983512399,55558670264.1919,44060315022.8259,..,..,3.66682984097,75.35703685001,1.40444647657,73.85291452864,..,34.74449974694,27.09007952663,0.62825186354,13336.7130743,10.86601510205
Australia,AUS,1993M05,1993M05,..,..,..,..,..,..,1.43134569261,1.43134569261,7992.76663925716,7709.64739265733,3763,3536.35016393702,0.4708006839,0.45869155667,..,..,..,..,4444.63907721432,4511.05015640176,3363.26858345037,3438.68965045761,0.75670229349,0.76228140482,57481292508.6456,44060315022.8259,..,..,4.05280329638,73.77426658006,1.43134569261,72.02040144958,..,34.80631043918,26.65510692478,0.62217425261,13936.3327506,10.83172518277
Australia,AUS,1993M06,1993M06,..,..,..,..,..,..,1.48145633605,1.48145633605,7374.28758487707,7676.28202307432,3452,3501.97367246117,0.4681130157,0.45620701036,..,..,..,..,4603.46357042664,4699.67904040472,3483.73413000336,3576.30290254078,0.75676370122,0.7609674771,56196771085.947,44060315022.8259,..,..,3.91555681429,71.86036294153,1.48145633605,69.80906990445,..,35.43205738056,26.18155431825,0.6185722372,14003.2172,11.02793611762
Australia,AUS,1993M07,1993M07,..,..,..,..,..,..,1.47427978881,1.47427978881,7890.73329008487,7953.55409272146,3678,3613.61325155492,0.46611637535,0.45433943234,..,..,..,..,4860.94588539912,4637.76370894801,3647.88287869718,3472.17515281339,0.75044712793,0.74867444111,733392146517.73,963933190088.881,..,..,3.96195742281,73.38660148487,1.47427978881,70.94761464166,..,36.96730050072,27.44728075032,0.62111820807,13756.61012,10.87828414029
Australia,AUS,1993M08,1993M08,..,..,..,..,..,..,1.47508481853,1.47508481853,7644.66995576706,7858.61123082832,3548,3558.22359114108,0.46411421559,0.45278020335,..,..,..,..,5112.88997690706,4845.26939536079,3829.61029023752,3610.95771121433,0.74901089355,0.74525427104,21822938672.2926,30407704798.2106,..,..,3.90369402439,73.3980262586,1.47508481853,70.67178943748,..,38.95597607763,28.90427792383,0.61963613559,14096.0740396,11.0305240949
